"lat","lon","Name","Phonetic","PostalCode","Address","都道府県"
"36.4102048","139.2211287","伴内酒造店","ばんないしゅぞうてん","〒371-0212","群馬県前橋市粕川町下東田面195","群馬県"
"37.9146851","139.2199633","越後酒造場","えちごしゅぞうじょう","〒950-3321","新潟県新潟市北区葛塚3306-1","新潟県"
"37.9133186","139.2188329","小黒酒造","おぐろしゅぞう","〒950-3322","新潟県新潟市北区嘉山1-6-1","新潟県"
"37.8406583","139.2149145","越後桜酒造","えちござくらしゅぞう","〒959-2005","新潟県阿賀野市山口町1-7-13","新潟県"
"35.7266547","139.2061998","野崎酒造","のざきしゅぞう","〒190-0173","東京都あきる野市戸倉63","東京都"
"36.3975584","139.2030168","柳澤酒造","やなぎさわしゅぞう","〒371-0215","群馬県前橋市粕川町深津104-2","群馬県"
"37.9406489","139.2024332","越後伝衛門","えちごでんえもん","〒950-3306","新潟県新潟市北区内島見101-1","新潟県"
"37.7967548","139.1979456","越つかの酒造","こしつかのしゅぞう","〒959-2074","新潟県阿賀野市分田1328","新潟県"
"35.3826204","139.1973839","金井酒造店","かねいしゅぞうてん","〒259-1304","神奈川県秦野市堀山下182-1","神奈川県"
"36.1152406","139.1962947","藤崎摠兵衛商店","ふじさきそうべえしょうてん","〒369-1203","埼玉県大里郡寄居町寄居925-2","埼玉県"
"35.8043099","139.1937939","小澤酒造","おざわしゅぞう","〒198-0172","東京都青梅市沢井2-770","東京都"
"36.1590538","139.1816549","横関酒造","よこぜきしゅぞう","〒367-0115","埼玉県児玉郡美里町猪俣3214-1","埼玉県"
"37.737981","139.1813345","近藤酒造","こんどうしゅぞう","〒959-1824","新潟県五泉市吉沢2-3-50","新潟県"
"37.6905944","139.1754398","金鵄盃酒造","きんしはいしゅぞう","〒959-1704","新潟県五泉市村松甲1836番地1","新潟県"
"35.3205392","139.1673656","石井醸造","いしいじょうぞう","〒258-0016","神奈川県足柄上郡大井町上大井954","神奈川県"
"35.3222778","139.1609106","井上酒造","いのうえしゅぞう","〒258-0016","神奈川県足柄上郡大井町上大井552","神奈川県"
"36.4173248","139.1594094","七ツ星醸造","ななつぼしじょうぞう","〒371-0223","群馬県前橋市大胡町12","群馬県"
"36.663784","139.1401822","大利根酒造","おおとねしゅぞう","〒378-0121","群馬県沼田市白沢町高平1306-2","群馬県"
"35.3462736","139.1372922","中澤酒造","なかざわしゅぞう","〒258-0003","神奈川県足柄上郡松田町松田惣領1875","神奈川県"
"36.3461799","139.134011","森本酒造","もりもとしゅぞう","〒379-2122","群馬県前橋市駒形町1111-1","群馬県"
"36.3473376","139.1319064","町田酒造店","まちだしゅぞうてん","〒379-2122","群馬県前橋市駒形町65","群馬県"
"35.2972148","139.130989","舞姿酒造","まいすがたしゅぞう","〒250-0113","神奈川県南足柄市","神奈川県"
"35.2410353","139.122569","相田酒造店","あいだしゅぞうてん","〒250-0031","神奈川県小田原市入生田150-1","神奈川県"
"37.8752746","139.1200301","石本酒造","いしもとしゅぞう","〒950-0116","新潟県新潟市北山847-1","新潟県"
"36.7110566","139.1145078","土田酒造","つちだしゅぞう","〒378-0102","群馬県利根郡川場村川場湯原2691","群馬県"
"35.3426453","139.112181","瀬戸酒造店","せとしゅぞうてん","〒258-0028","神奈川県足柄上郡開成町金井島17","神奈川県"
"36.3029408","139.1114805","町田酒造店","まちだしゅぞうてん","〒370-1132","群馬県佐波郡玉村町下新田619","群馬県"
"36.3038211","139.1081532","井田酒造","いだしゅぞう","〒370-1133","群馬県佐波郡玉村町上新田1626","群馬県"
"36.6932523","139.0953075","永井酒造","ながいしゅぞう","〒378-0115","群馬県利根郡川場村門前713","群馬県"
"35.3639883","139.0952907","川西屋酒造店","かわにしやしゅぞうてん","〒258-0113","神奈川県足柄上郡山北町山北250","神奈川県"
"37.7482797","139.093574","村祐酒造","むらゆうしゅぞう","〒956-0116","新潟県新潟市秋葉区舟戸1-1-1","新潟県"
"36.0006432","139.0841444","武甲酒造","ぶこうしゅぞう","〒368-0046","埼玉県秩父市宮側町21-27","埼玉県"
"36.2471277","139.0759276","松屋酒造","まつやしゅぞう","〒375-0024","群馬県藤岡市藤岡180","群馬県"
"37.9156879","139.0715629","今代司酒造","いまよつかさしゅぞう","〒950-0074","新潟県新潟市中央区鏡が岡1-1","新潟県"
"36.2132288","139.0649711","田島酒造店","たじましゅぞうてん","〒375-0032","群馬県藤岡市神田899","群馬県"
"37.9247033","139.0641823","越の華酒造","こしのはなしゅぞう","〒950-0076","新潟県新潟市沼垂西3-8-6","新潟県"
"37.6563458","139.0637321","マスカガミ","ますかがみ","〒959-1355","新潟県加茂市若宮町1-1-32","新潟県"
"36.6851087","139.0633687","永井本家","ながいほんけ","〒378-0074","群馬県沼田市下発知町703","群馬県"
"36.1562329","139.0582544","藤崎摠兵衛商店 群馬支店","ふじさきそうべえしょうてん ぐんましてん","〒370-1401","群馬県藤岡市鬼石108-2","群馬県"
"36.2333458","139.0574129","高井","たかい","〒375-0042","群馬県藤岡市鮎川138","群馬県"
"37.6582508","139.0564355","加茂錦酒造","かもにしきしゅぞう","〒959-1351","新潟県加茂市仲町3-3","新潟県"
"37.657962","139.0561467","雪椿酒造","ゆきつばきしゅぞう","〒959-1351","新潟県加茂市仲町3-14","新潟県"
"35.9861664","139.0561307","矢尾本店","やおほんてん","〒368-0054","埼玉県秩父市別所1432","埼玉県"
"36.4628268","139.0437648","聖酒造","ひじりしゅぞう","〒377-0061","群馬県渋川市北橘町下箱田380","群馬県"
"36.0430094","139.0361041","秩父菊水酒造","ちちぶきくすいしゅぞう","〒369-1503","埼玉県秩父市下吉田3786-1","埼玉県"
"37.3237904","139.0188075","玉川酒造","たまがわしゅぞう","〒946-0216","新潟県魚沼市須原1643","新潟県"
"36.4484642","139.0065384","柴崎酒造","しばさきしゅぞう","〒370-3608","群馬県北群馬郡吉岡町下野田649-1","群馬県"
"36.3331526","138.9996266","岡村合名","おかむらごうめい","〒370-0805","群馬県高崎市台町5","群馬県"
"36.3302194","138.9976574","美峰酒類","みほうしゅるい","〒370-0807","群馬県高崎市歌川町1","群馬県"
"37.4763724","138.992214","越銘醸","こしめいじょう","〒940-0217","新潟県長岡市大町2－8","新潟県"
"37.4552077","138.9787663","諸橋酒造","もろはししゅぞう","〒940-0241","新潟県長岡市北荷頃408","新潟県"
"34.973015","138.9717963","万大醸造","ばんだいじょうぞう","〒410-2403","静岡県伊豆市年川34","静岡県"
"36.0008007","138.9707728","近藤銘醸","こんどうめいじょう","〒368-0202","埼玉県秩父郡小鹿野町両神小森122","埼玉県"
"37.6290218","138.9642113","福顔酒造","ふくがおしゅぞう","〒955-","新潟県三条市林町1-5-38","新潟県"
"37.2096447","138.9537992","緑川酒造","みどりかわしゅぞう","〒946-0043","新潟県魚沼市青島4015-1","新潟県"
"36.2476729","138.9446885","聖徳銘醸","せいとくめいじょう","〒370-2213","群馬県甘楽郡甘楽町白倉686-1","群馬県"
"37.8625229","138.9432665","伊藤酒造","いとうしゅぞう","〒950-2112","新潟県新潟市内野町53-5","新潟県"
"37.8599788","138.9403642","塩川酒造","しおかわしゅぞう","〒950-2112","新潟県新潟市西区内野町662","新潟県"
"37.8575291","138.9387506","樋木酒造","ひきしゅぞう","〒950-2112","新潟県新潟市内野町582","新潟県"
"37.8567098","138.935901","濱倉酒造","はまくらしゅぞう","〒950-2112","新潟県新潟市内野町507","新潟県"
"37.1006246","138.9276106","八海醸造","はっかいじょうぞう","〒949-7112","新潟県南魚沼市長森1051","新潟県"
"37.7963834","138.9167013","朝妻酒造","あさづましゅぞう","〒959-0422","新潟県新潟市曽根251-2","新潟県"
"35.2905048","138.9051688","根上酒造店","ねがみしゅぞうてん","〒412-0046","静岡県御殿場市保土沢850-4","静岡県"
"37.8312749","138.891283","高野酒造","たかのしゅぞう","〒950-2253","新潟県新潟市木山24-1","新潟県"
"36.6156468","138.8907348","貴娘酒造","きむすめしゅぞう","〒377-0413","群馬県吾妻郡中之条町大塚1768-2","群馬県"
"37.016019","138.8781107","高千代酒造","たかちよしゅぞう","〒949-6545","新潟県南魚沼市長崎328-1","新潟県"
"37.7972982","138.8713507","笹祝酒造","ささいわいしゅぞう","〒953-0015","新潟県新潟市西蒲区松野尾3249","新潟県"
"37.7649853","138.8678771","越後鶴亀","えちごつるかめ","〒953-0023","新潟県新潟市西蒲区竹野町2580","新潟県"
"37.4553865","138.8651309","高橋酒造","たかはししゅぞう","〒940-0031","新潟県長岡市地蔵1-8-2","新潟県"
"37.4035695","138.851423","お福酒造","おふくしゅぞう","〒940-1117","新潟県長岡市横枕町606","新潟県"
"37.0399547","138.8511627","青木酒造","あおきしゅぞう","〒949-6408","新潟県南魚沼市塩沢1214","新潟県"
"37.4126325","138.8449457","長谷川酒造","はせがわしゅぞう","〒940-1105","新潟県長岡市摂田屋2-7-28","新潟県"
"37.4365773","138.8440534","美の川酒造","みのがわしゅぞう","〒940-0083","新潟県長岡市宮原2-13-31","新潟県"
"37.4162571","138.8412932","吉乃川","よしのがわ","〒940-1191","新潟県長岡市摂田屋4-8-12","新潟県"
"37.724628","138.8388511","宝山酒造","たからやましゅぞう","〒953-0141","新潟県新潟市西蒲区石瀬1380","新潟県"
"37.7571801","138.8367524","福井酒造","ふくいしゅぞう","〒953-0076","新潟県新潟市西蒲区福井1833","新潟県"
"37.3586056","138.834457","恩田酒造","おんだしゅぞう","〒940-1133","新潟県長岡市六日市町1330","新潟県"
"37.7131041","138.8316439","弥彦酒造","やひこしゅぞう","〒959-0321","新潟県西蒲原郡弥彦村上泉1830-1","新潟県"
"35.6040633","138.8310932","笹一酒造","ささいちしゅぞう","〒401-0024","山梨県大月市笹子町吉久保26","山梨県"
"37.3934568","138.8301925","柏露酒造","はくろしゅぞう","〒940-1131","新潟県長岡市十日町字小島1927","新潟県"
"37.3138608","138.8125111","高の井酒造","たかのいしゅぞう","〒947-0004","新潟県小千谷市東栄3-7-67","新潟県"
"37.3073671","138.8100839","新潟銘醸","にいがためいじょう","〒947-0004","新潟県小千谷市東栄1丁目8番39号","新潟県"
"36.9393822","138.8099992","白瀧酒造","しらたきしゅぞう","〒949-6101","新潟県南魚沼郡湯沢町大字湯沢2640番地","新潟県"
"35.1262598","138.7932924","高嶋酒造","たかしましゅぞう","〒410-0312","静岡県沼津市原354-1","静岡県"
"37.5033342","138.7844852","河忠酒造","かわちゅうしゅぞう","〒940-2306","新潟県長岡市脇野町1677番地","新潟県"
"37.4998291","138.7823605","中川酒造","なかがわしゅぞう","〒940-2306","新潟県長岡市脇野町2011","新潟県"
"37.4958018","138.7812468","住乃井酒造","すみのいしゅぞう","〒940-2313","新潟県長岡市吉崎581番地1","新潟県"
"37.4530342","138.7748436","関原酒造","せきはらしゅぞう","〒940-2035","新潟県長岡市関原町1-1029-1","新潟県"
"37.3968943","138.7746983","朝日酒造","あさひしゅぞう","〒949-5494","新潟県長岡市朝日880-1","新潟県"
"37.150707","138.773972","魚沼酒造","うおぬましゅぞう","〒949-8614","新潟県十日町市中条丙1276","新潟県"
"36.4540818","138.7735012","牧野酒造","まきのしゅぞう","〒370-3401","群馬県高崎市倉渕町権田2625-1","群馬県"
"35.5020634","138.7656577","井出醸造店","いでじょうぞうてん","〒401-0301","山梨県南都留郡富士河口湖町船津8","山梨県"
"37.5612178","138.7653231","久須美酒造","くすみしゅぞう","〒949-4511","新潟県長岡市小島谷1537-2","新潟県"
"37.1765727","138.7480095","松乃井酒造場","まつのいしゅぞうじょう","〒948-0122","新潟県十日町市上野50-1","新潟県"
"37.5744849","138.7419363","池浦酒造","いけうらしゅぞう","〒949-4524","新潟県長岡市両高1538","新潟県"
"37.431842","138.7275619","栃倉酒造","とちくらしゅぞう","〒940-2146","新潟県長岡市大積町1乙274-3","新潟県"
"35.7050452","138.691327","養老酒造","ようろうしゅぞう","〒405-0041","山梨県山梨市北567","山梨県"
"36.9667961","138.6720273","津南醸造","つなんじょうぞう","〒949-8313","新潟県中魚沼郡津南町秋成7141","新潟県"
"35.6299907","138.6614845","腕相撲酒造","うでずもうしゅぞう","〒406-0804","山梨県笛吹市御坂町夏目原1374","山梨県"
"37.0136465","138.6516166","瀧澤酒造","たきざわしゅぞう","〒949-8201","新潟県中魚沼郡津南町下船渡戊555","新潟県"
"37.2256798","138.6381793","石塚酒造","いしづかしゅぞう","〒945-1502","新潟県柏崎市高柳町岡野町1820-2","新潟県"
"36.5516568","138.6361357","浅間酒造","あさましゅぞう","〒377-1304","群馬県吾妻郡長野原町長野原30-8","群馬県"
"37.3001021","138.6217543","林酒造場","はやししゅぞうじょう","〒945-1433","新潟県柏崎市与板1242-1","新潟県"
"37.3440991","138.611754","阿部酒造","あべしゅぞう","〒945-1352","新潟県柏崎市安田3475-1","新潟県"
"35.2287472","138.6062277","富士高砂酒造","ふじたかさごしゅぞう","〒418-0055","静岡県富士宮市宝町9-25","静岡県"
"35.4113996","138.5911974","富士正酒造","ふじまさしゅぞう","〒418-0101","静岡県富士宮市根原450-1","静岡県"
"35.1109417","138.5726894","神沢川酒造場","かんざわがわしゅぞうじょう","〒421-3103","静岡県静岡市清水区由比181","静岡県"
"35.2683081","138.5717607","牧野酒造","まきのしゅぞう","〒418-0114","静岡県富士宮市下条1037","静岡県"
"35.2691632","138.5597035","富士錦酒造","ふじにしきしゅぞう","〒419-0301","静岡県富士宮市上柚野532","静岡県"
"35.1294303","138.556327","英君酒造","えいくんしゅぞう","〒421-3101","静岡県静岡市清水区由比入山2152","静岡県"
"37.3661921","138.5514011","原酒造","はらしゅぞう","〒945-0056","新潟県柏崎市新橋5-12","新潟県"
"35.5625507","138.5045192","二葉屋酒造店","ふたばやしゅぞうてん","〒409-3601","山梨県西八代郡市川大門町1170","山梨県"
"36.2283427","138.4916715","芙蓉酒造","ふようしゅぞう","〒385-0034","長野県佐久市平賀5372","長野県"
"36.1926743","138.4871563","佐久の花酒造","さくのはなしゅぞう","〒384-0414","長野県佐久市下越620","長野県"
"35.0361381","138.4829886","三和酒造","さんわしゅぞう","〒424-0038","静岡県静岡市清水区西久保501-10","静岡県"
